iid	series	is_control	sra_path	tf
GSM1227216	GSE50723	False	SRR975044	STAT3
GSM1227217	GSE50723	False	SRR975046,SRR975045,SRR975049,SRR975048,SRR975047	STAT3
GSM1227218	GSE50723	False	SRR975050,SRR975051	STAT3
GSM1227219	GSE50723	False	SRR975052,SRR975053	STAT3
GSM1227220	GSE50723	False	SRR975055,SRR975056,SRR975054	STAT3
GSM1227221	GSE50723	False	SRR975057	STAT3
GSM1280517	GSE53023	False	SRR1043699,SRR1043698	H3K27me3
GSM1280518	GSE53023	False	SRR1043700	H3K27me3
GSM1280519	GSE53023	False	SRR1043701	H3K27me3
GSM1280520	GSE53023	False	SRR1043702	H3K27me3
GSM1280521	GSE53023	False	SRR1043703,SRR1043704	H3K27me3
GSM1280522	GSE53023	False	SRR1043705	H3K27me3
GSM1280523	GSE53023	False	SRR1043706	H3K27me3
GSM1280524	GSE53023	False	SRR1043708,SRR1043707	H3K27me3
GSM1280525	GSE53023	False	SRR1043709	H3K27me3
GSM1280526	GSE53023	False	SRR1043710	H3K27me3
GSM1280527	GSE53023	False	SRR1043711	H3K27me3
GSM1280528	GSE53023	False	SRR1043712	H3K27me3
GSM1255511	GSE51936	False	SRR1022673	GATA6
GSM1255512	GSE51936	False	SRR1022674	GATA6
GSM1255513	GSE51936	False	SRR1022675	GATA6
GSM1255514	GSE51936	False	SRR1022676	GATA6
GSM838927	GSE33930	False	SRR385628	H3K4me3
GSM838928	GSE33930	False	SRR385629	H3K4me3
GSM838929	GSE33930	False	SRR385630	H3K4me3
GSM838930	GSE33930	False	SRR385631	H3K4me3
GSM838931	GSE33930	False	SRR385632	H3K4me3
GSM838932	GSE33930	False	SRR385633	H3K4me3
GSM838933	GSE33930	False	SRR385634	H3K4me3
GSM838934	GSE33930	False	SRR385635,SRR385636	H3K4me3
GSM838935	GSE33930	False	SRR385637	H3K4me3
GSM838936	GSE33930	False	SRR385638	H3K4me3
GSM838937	GSE33930	False	SRR385639,SRR385640	H3K4me3
GSM838938	GSE33930	False	SRR385641	H3K4me3
GSM1020361	GSE41629	False	SRR593513	H3K4me3
GSM1020362	GSE41629	False	SRR593514	H3K4me3
GSM1020363	GSE41629	False	SRR593515	H3K4me3
GSM1020364	GSE41629	False	SRR593516	H3K4me3
GSM1020365	GSE41629	False	SRR593517	H3K4me3
GSM1020366	GSE41629	False	SRR593518	H3K4me3
GSM1159670	GSE47784	False	SRR891591	P18
GSM1261670	GSE51311	False	SRR1027800,SRR1027801	rabbit
GSM1261671	GSE51311	False	SRR1027802,SRR1027803	rabbit
GSM1261672	GSE51311	False	SRR1027804	rabbit
GSM1261673	GSE51311	False	SRR1027805	rabbit
GSM1261674	GSE51311	False	SRR1027807,SRR1027806	rabbit
GSM1261675	GSE51311	False	SRR1027808,SRR1027809	rabbit
GSM1261676	GSE51311	False	SRR1027810,SRR1027811	rabbit
GSM1261677	GSE51311	False	SRR1027812,SRR1027813	rabbit
GSM1261678	GSE51311	False	SRR1027814,SRR1027815	rabbit
GSM1259354	GSE52098	False	SRR1045855	FOXM1
GSM1259355	GSE52098	False	SRR1045856	FOXM1
GSM1176698	GSE48374	False	SRR923511	GR
GSM1176699	GSE48374	False	SRR923512	GR
GSM1176700	GSE48374	False	SRR923513	GR
GSM1176701	GSE48374	False	SRR923514	GR
GSM1176702	GSE48374	False	SRR923515	GR
GSM1176703	GSE48374	False	SRR923516	GR
GSM1176704	GSE48374	False	SRR923517	GR
GSM1176705	GSE48374	False	SRR923518	GR
GSM1176706	GSE48374	False	SRR923519	GR
GSM1176707	GSE48374	False	SRR923520	GR
GSM1176708	GSE48374	False	SRR923521	GR
GSM1257396	GSE52008	False	SRR1023110	NR2F2
GSM1257397	GSE52008	False	SRR1023111	NR2F2
GSM1089816	GSE44737	True	SRR768214,SRR768215	anti-MBD3
GSM1089817	GSE44737	False	SRR768216,SRR768217	anti-MBD3
GSM1089818	GSE44737	True	SRR768218,SRR768219,SRR768220	anti-MBD3
GSM1089819	GSE44737	False	SRR768221,SRR768222,SRR768223,SRR768224	anti-MBD3
GSM1089820	GSE44737	True	SRR768225,SRR768226	anti-MBD3
GSM1089821	GSE44737	False	SRR768227,SRR768228	anti-MBD3
GSM1226516	GSE50692	False	SRR974711	Anti-gamma
GSM1226517	GSE50692	False	SRR974712	Anti-gamma
GSM1226518	GSE50692	False	SRR974713	Anti-gamma
GSM1226519	GSE50692	False	SRR974714	Anti-gamma
GSM1226520	GSE50692	False	SRR974715	Anti-gamma
GSM1226521	GSE50692	False	SRR974716	Anti-gamma
GSM1142702	GSE46993	False	SRR851811	mouse
GSM1142703	GSE46993	False	SRR851812	mouse
GSM1142700	GSE46992	False	SRR851805	mouse
GSM1142701	GSE46992	False	SRR851806	mouse
GSM1142696	GSE46991	False	SRR851807	mouse
GSM1142697	GSE46991	False	SRR851808	mouse
GSM1142698	GSE46991	False	SRR851809	mouse
GSM1142699	GSE46991	False	SRR851810	mouse
GSM1242257	GSE51290	False	SRR1005198	Abcam
GSM1242266	GSE51290	False	SRR1005199	Abcam
GSM1242267	GSE51290	False	SRR1005200	Abcam
GSM1242268	GSE51290	False	SRR1005201	Abcam
GSM1242269	GSE51290	False	SRR1005202	Abcam
GSM1242270	GSE51290	False	SRR1005203	Abcam
GSM1242271	GSE51290	False	SRR1005204	Abcam
GSM1242272	GSE51290	False	SRR1005205	Abcam
GSM1242273	GSE51290	False	SRR1005206	Abcam
GSM1242274	GSE51290	False	SRR1005207	Abcam
GSM1242275	GSE51290	False	SRR1005208	Abcam
GSM1242276	GSE51290	False	SRR1005209	Abcam
GSM2544173	GSE51290	False	nan	Abcam
GSM2544174	GSE51290	False	nan	Abcam
GSM2544175	GSE51290	False	nan	Abcam
GSM2544176	GSE51290	False	nan	Abcam
GSM995941	GSE40536	True	SRR549367	anti-H3k4me3;
GSM995942	GSE40536	False	SRR549368	anti-H3k4me3;
GSM995943	GSE40536	False	SRR549369	anti-H3k4me3;
GSM995944	GSE40536	False	SRR549370	anti-H3k4me3;
GSM1239664	GSE49952	False	nan	XBP1
GSM1239665	GSE49952	False	nan	XBP1
GSM1239666	GSE49952	False	nan	XBP1
GSM1239667	GSE49952	False	SRR1045853	XBP1
GSM1239668	GSE49952	False	SRR1045854	XBP1
GSM1239669	GSE49952	False	nan	XBP1
GSM1276189	GSE49952	False	SRR1039680	XBP1
GSM1276190	GSE49952	False	SRR1039681	XBP1
GSM1276191	GSE49952	False	SRR1039682	XBP1
GSM1276192	GSE49952	False	SRR1039683	XBP1
GSM1276193	GSE49952	False	SRR1039684	XBP1
GSM1221010	GSE51118	False	nan	anti-p300
GSM1221011	GSE51118	False	nan	anti-p300
GSM1221012	GSE51118	False	nan	anti-p300
GSM1221013	GSE51118	False	nan	anti-p300
GSM1221014	GSE51118	False	nan	anti-p300
GSM1221015	GSE51118	False	nan	anti-p300
GSM1239069	GSE51118	False	SRR1001891	anti-p300
GSM1239070	GSE51118	False	SRR1001892	anti-p300
GSM1239071	GSE51118	False	SRR1001893	anti-p300
GSM1239072	GSE51118	False	SRR1001894	anti-p300
GSM1239073	GSE51118	False	SRR1001895	anti-p300
GSM1239074	GSE51118	False	SRR1001896	anti-p300
GSM1239075	GSE51118	False	SRR1001897	anti-p300
GSM1239076	GSE51118	False	SRR1001898	anti-p300
GSM1239077	GSE51118	True	SRR1001899	anti-p300
GSM1239078	GSE51118	True	SRR1001900	anti-p300
GSM1239069	GSE51117	False	SRR1001891	anti-p300
GSM1239070	GSE51117	False	SRR1001892	anti-p300
GSM1239071	GSE51117	False	SRR1001893	anti-p300
GSM1239072	GSE51117	False	SRR1001894	anti-p300
GSM1239073	GSE51117	False	SRR1001895	anti-p300
GSM1239074	GSE51117	False	SRR1001896	anti-p300
GSM1239075	GSE51117	False	SRR1001897	anti-p300
GSM1239076	GSE51117	False	SRR1001898	anti-p300
GSM1239077	GSE51117	True	SRR1001899	anti-p300
GSM1239078	GSE51117	True	SRR1001900	anti-p300
GSM1208343	GSE49428	False	SRR952346	H3K4me3
GSM1208344	GSE49428	False	SRR952347	H3K4me3
GSM1208345	GSE49428	False	SRR952348	H3K4me3
GSM1208346	GSE49428	False	SRR952349	H3K4me3
GSM1208347	GSE49428	False	SRR952350	H3K4me3
GSM1208348	GSE49428	False	SRR952351	H3K4me3
GSM1197635	GSE49341	False	SRR944678	SC2027
GSM1197636	GSE49341	False	SRR944679	SC2027
GSM1197637	GSE49341	False	SRR944680	SC2027
GSM1197638	GSE49341	False	SRR944681	SC2027
GSM1197639	GSE49341	False	SRR944682	SC2027
GSM1197640	GSE49341	False	SRR944683	SC2027
GSM1197641	GSE49341	False	SRR944684	SC2027
GSM1197642	GSE49341	False	SRR944685	SC2027
GSM1197643	GSE49341	False	SRR944686	SC2027
GSM1197644	GSE49341	False	SRR944687	SC2027
GSM1197645	GSE49341	False	SRR944688	SC2027
GSM1197646	GSE49341	False	SRR944689	SC2027
GSM1197647	GSE49341	False	SRR944690	SC2027
GSM1197648	GSE49341	False	SRR944691	SC2027
GSM1197649	GSE49341	False	SRR944692	SC2027
GSM1197650	GSE49341	False	SRR944693	SC2027
GSM1197651	GSE49341	False	SRR944694	SC2027
GSM1197652	GSE49341	False	SRR944695	SC2027
GSM1113427	GSE45738	False	SRR806148	anti-RUNX1
GSM1113428	GSE45738	False	SRR806149	anti-RUNX1
GSM1113429	GSE45738	False	SRR806150	anti-RUNX1
GSM1113430	GSE45738	False	SRR806151	anti-RUNX1
GSM1113431	GSE45738	False	SRR806152	anti-RUNX1
GSM1113432	GSE45738	False	SRR806153	anti-RUNX1
GSM1113433	GSE45738	False	SRR806154	anti-RUNX1
GSM1113434	GSE45738	False	SRR806155	anti-RUNX1
GSM1113435	GSE45738	False	SRR806156	anti-RUNX1
GSM1113436	GSE45738	False	SRR806157	anti-RUNX1
GSM1113437	GSE45738	False	SRR806158	anti-RUNX1
GSM1113438	GSE45738	False	SRR806159	anti-RUNX1
GSM1154504	GSE47677	False	SRR882076	MeCP2
GSM1154505	GSE47677	False	SRR882077	MeCP2
GSM1154506	GSE47677	False	SRR882078	MeCP2
GSM1154507	GSE47677	True	SRR882079	MeCP2
GSM1154508	GSE47677	True	SRR882080	MeCP2
GSM1154509	GSE47677	False	SRR882081	MeCP2
GSM1154510	GSE47677	False	SRR882082	MeCP2
GSM1154511	GSE47677	True	SRR882083	MeCP2
GSM1154512	GSE47677	True	SRR882084	MeCP2
GSM1154513	GSE47677	False	SRR882085	MeCP2
GSM1080947	GSE44220	False	SRR701864,SRR701863,SRR701862	SF-1
GSM1080948	GSE44220	False	SRR701866,SRR701867,SRR701865	SF-1
GSM1080949	GSE44220	False	SRR701870,SRR701869,SRR701868	SF-1
GSM1080950	GSE44220	False	SRR701871,SRR701872,SRR701873	SF-1
GSM1080951	GSE44220	True	SRR701874,SRR701875	SF-1
GSM1080947	GSE44224	False	SRR701864,SRR701863,SRR701862	SF-1
GSM1080948	GSE44224	False	SRR701866,SRR701867,SRR701865	SF-1
GSM1080949	GSE44224	False	SRR701870,SRR701869,SRR701868	SF-1
GSM1080950	GSE44224	False	SRR701871,SRR701872,SRR701873	SF-1
GSM1080951	GSE44224	True	SRR701874,SRR701875	SF-1
GSM1080952	GSE44224	False	SRR708136	SF-1
GSM1080953	GSE44224	False	SRR708137	SF-1
GSM1080954	GSE44224	False	SRR708138	SF-1
GSM1080955	GSE44224	False	SRR708139	SF-1
GSM1192172	GSE44224	False	SRR941184	SF-1
GSM1192173	GSE44224	False	SRR941185	SF-1
GSM1192174	GSE44224	False	SRR941186	SF-1
GSM1192175	GSE44224	False	SRR941187	SF-1
GSM1197603	GSE49338	False	SRR944644	monoclonal
GSM1197604	GSE49338	False	SRR944645	monoclonal
GSM1086293	GSE44551	False	SRR748312	Pax-5
GSM1086294	GSE44551	False	SRR748313	Pax-5
GSM1086295	GSE44551	False	SRR748314	Pax-5
GSM1086296	GSE44551	False	SRR748315	Pax-5
GSM1086297	GSE44551	False	SRR748316	Pax-5
GSM1086298	GSE44551	False	SRR748317	Pax-5
GSM1086299	GSE44551	False	SRR748318	Pax-5
GSM1086300	GSE44551	False	SRR748319	Pax-5
GSM1086301	GSE44551	False	SRR748320	Pax-5
GSM1086302	GSE44551	False	SRR748321	Pax-5
GSM1086303	GSE44551	False	SRR748322	Pax-5
GSM1086304	GSE44551	False	SRR748323	Pax-5
GSM934590	GSE38099	False	SRR499775	anti-uH2B
GSM934591	GSE38099	False	SRR499776,SRR499777	anti-uH2B
GSM934592	GSE38099	False	SRR499779,SRR499778	anti-uH2B
GSM934593	GSE38099	False	SRR499780,SRR499781	anti-uH2B
GSM1165982	GSE38099	False	SRR902652	anti-uH2B
GSM1165983	GSE38099	False	SRR902653	anti-uH2B
GSM1165984	GSE38099	False	SRR902654	anti-uH2B
GSM1165985	GSE38099	False	nan	anti-uH2B
GSM1195331	GSE49199	False	SRR942889	beta-catenin
GSM1195332	GSE49199	False	SRR942890	beta-catenin
GSM1186138	GSE48866	True	SRR934646	FLAG
GSM1186139	GSE48866	False	SRR934647	FLAG
GSM1186140	GSE48866	False	SRR934648	FLAG
GSM1195551	GSE49224	False	SRR942944	Brd4
GSM1195552	GSE49224	False	SRR942945	Brd4
GSM1195553	GSE49224	False	SRR942946	Brd4
GSM1195554	GSE49224	False	SRR942947	Brd4
GSM1195555	GSE49224	False	SRR942948	Brd4
GSM1195556	GSE49224	False	SRR942949	Brd4
GSM1195557	GSE49224	False	SRR942950	Brd4
GSM1195558	GSE49224	False	SRR942951	Brd4
GSM1195559	GSE49224	False	SRR942952	Brd4
GSM1195560	GSE49224	False	SRR942953	Brd4
GSM1195561	GSE49224	False	SRR942954	Brd4
GSM1195562	GSE49224	False	SRR942955	Brd4
GSM1195563	GSE49224	False	SRR942956	Brd4
GSM1195564	GSE49224	False	SRR942957	Brd4
GSM1195565	GSE49224	False	SRR942958	Brd4
GSM1195566	GSE49224	False	SRR942959	Brd4
GSM1195567	GSE49224	False	SRR942960	Brd4
GSM1195568	GSE49224	False	SRR942961	Brd4
GSM1195569	GSE49224	False	SRR942962	Brd4
GSM1195570	GSE49224	False	SRR942963	Brd4
GSM1191931	GSE48996	False	SRR941024	Nup98
GSM1191932	GSE48996	False	SRR941025	Nup98
GSM1191933	GSE48996	False	SRR941026	Nup98
GSM1191934	GSE48996	False	SRR941027	Nup98
GSM1191935	GSE48996	False	SRR941028	Nup98
GSM1191936	GSE48996	False	SRR941029	Nup98
GSM1191937	GSE48996	False	SRR941030	Nup98
GSM1191938	GSE48996	False	SRR941031	Nup98
GSM1187116	GSE48930	False	SRR935442	ERα
GSM1187117	GSE48930	False	SRR935443	ERα
GSM1187118	GSE48930	False	SRR935444	ERα
GSM1187119	GSE48930	False	SRR935445	ERα
GSM1187120	GSE48930	False	SRR935446	ERα
GSM1187121	GSE48930	False	SRR935447	ERα
GSM1038222	GSE42348	False	nan	Eralpha
GSM1038223	GSE42348	False	nan	Eralpha
GSM1038224	GSE42348	False	nan	Eralpha
GSM1038225	GSE42348	False	nan	Eralpha
GSM1038226	GSE42348	False	nan	Eralpha
GSM1038227	GSE42348	False	nan	Eralpha
GSM1038228	GSE42348	False	nan	Eralpha
GSM1038229	GSE42348	False	nan	Eralpha
GSM1038230	GSE42348	False	nan	Eralpha
GSM1038231	GSE42348	False	nan	Eralpha
GSM1133482	GSE46641	False	SRR847010	p53
GSM1133483	GSE46641	True	SRR847011	p53
GSM1133484	GSE46641	False	SRR847012	p53
GSM1133485	GSE46641	True	SRR847013	p53
GSM1133486	GSE46641	False	SRR847014	p53
GSM1133487	GSE46641	True	SRR847015	p53
GSM1133488	GSE46641	False	SRR847016	p53
GSM1133489	GSE46641	True	SRR847017	p53
GSM1174480	GSE48308	False	SRR922203	AR
GSM1174481	GSE48308	False	SRR922204	AR
GSM1174482	GSE48308	False	SRR922205	AR
GSM1174483	GSE48308	False	SRR922206	AR
GSM1174484	GSE48308	False	SRR922207	AR
GSM1174485	GSE48308	False	SRR922208	AR
GSM1174486	GSE48308	False	SRR922209	AR
GSM1174487	GSE48308	False	SRR922210	AR
GSM1174488	GSE48308	False	SRR922211	AR
GSM1174489	GSE48308	False	SRR922212	AR
GSM1174490	GSE48308	False	SRR922213	AR
GSM1174491	GSE48308	False	SRR922214	AR
GSM1174492	GSE48308	False	SRR922215	AR
GSM1084800	GSE44420	False	SRR748849	BACH2
GSM1084801	GSE44420	False	SRR748850	BACH2
GSM1084802	GSE44420	False	SRR748851	BACH2
GSM1145322	GSE47120	False	SRR863535	Rabbit
GSM1145323	GSE47120	False	SRR863536	Rabbit
GSM1145324	GSE47120	False	SRR863537	Rabbit
GSM1145325	GSE47120	False	SRR863538	Rabbit
GSM1145326	GSE47120	False	SRR863539	Rabbit
GSM831874	GSE33633	False	SRR364386	H3K4me3
GSM831875	GSE33633	False	SRR364387	H3K4me3
GSM831876	GSE33633	False	SRR364388	H3K4me3
GSM1141538	GSE46935	False	SRR851624	TFAP4
GSM1056576	GSE43098	False	SRR639242	CTCF
GSM1056577	GSE43098	False	SRR639243	CTCF
GSM1056578	GSE43098	False	SRR639244,SRR639245	CTCF
GSM1125982	GSE46194	False	SRR830662	GRHL2
GSM1125983	GSE46194	False	SRR830663	GRHL2
GSM1125984	GSE46194	False	SRR830664	GRHL2
GSM1125985	GSE46194	False	SRR830665	GRHL2
GSM1125986	GSE46194	False	SRR830666	GRHL2
GSM1125987	GSE46194	False	SRR830667	GRHL2
GSM1089628	GSE44724	False	SRR766736	CENP-A
GSM1089629	GSE44724	False	SRR766737	CENP-A
GSM1089630	GSE44724	False	SRR766738	CENP-A
GSM1089631	GSE44724	False	SRR766739	CENP-A
GSM1089632	GSE44724	False	SRR766740	CENP-A
GSM1089633	GSE44724	False	SRR766741	CENP-A
GSM934612	GSE38103	False	SRR499793	VDR
GSM934613	GSE38103	False	SRR499794	VDR
GSM934614	GSE38103	False	SRR499795	VDR
GSM934615	GSE38103	False	SRR499796	VDR
GSM934616	GSE38103	False	SRR499797	VDR
GSM934617	GSE38103	False	SRR499798	VDR
GSM934618	GSE38103	False	SRR499799	VDR
GSM934619	GSE38103	False	SRR499800	VDR
GSM934620	GSE38103	False	SRR499801	VDR
GSM1095922	GSE45025	False	nan	mouse
GSM1095923	GSE45025	False	nan	mouse
GSM1095924	GSE45025	False	nan	mouse
GSM1095925	GSE45025	False	nan	mouse
GSM1095926	GSE45025	False	nan	mouse
GSM1095927	GSE45025	False	nan	mouse
GSM1095928	GSE45025	False	nan	mouse
GSM1095929	GSE45025	False	nan	mouse
GSM1095930	GSE45025	False	SRR771824	mouse
GSM1095931	GSE45025	False	SRR771825	mouse
GSM1095932	GSE45025	True	SRR771826	mouse
GSM1095933	GSE45025	False	SRR771827	mouse
GSM1095934	GSE45025	False	SRR771828	mouse
GSM1095935	GSE45025	True	SRR771829	mouse
GSM1095936	GSE45025	False	SRR771830	mouse
GSM1095933	GSE45024	False	SRR771827	equimolar
GSM1095934	GSE45024	False	SRR771828	equimolar
GSM1095935	GSE45024	True	SRR771829	equimolar
GSM1095936	GSE45024	False	SRR771830	equimolar
GSM1095930	GSE45023	False	SRR771824	mouse
GSM1095931	GSE45023	False	SRR771825	mouse
GSM1095932	GSE45023	True	SRR771826	mouse
GSM992731	GSE40394	False	SRR547548,SRR547549	H3K9/14Ac
GSM992732	GSE40394	False	SRR547550,SRR547551,SRR547552	H3K9/14Ac
GSM992733	GSE40394	False	SRR547553	H3K9/14Ac
GSM992734	GSE40394	False	SRR547554	H3K9/14Ac
GSM992735	GSE40394	False	SRR547555	H3K9/14Ac
GSM992736	GSE40394	False	SRR547556	H3K9/14Ac
GSM1055773	GSE43063	False	SRR639000	H3K79me2
GSM1055774	GSE43063	False	SRR639001	H3K79me2
GSM1055775	GSE43063	False	SRR639002	H3K79me2
GSM1054009	GSE42958	False	SRR633820,SRR633821	Anti-c-Myc;
GSM1054010	GSE42958	False	SRR633822,SRR633823	Anti-c-Myc;
GSM1054011	GSE42958	False	SRR633825,SRR633824	Anti-c-Myc;
GSM1111174	GSE45638	False	SRR799789,SRR799790	GR
GSM1111175	GSE45638	False	SRR799791	GR
GSM1111176	GSE45638	False	SRR799792	GR
GSM1111177	GSE45638	False	SRR799793	GR
GSM1111178	GSE45638	False	SRR799794	GR
GSM1111179	GSE45638	False	SRR799795	GR
GSM1111180	GSE45638	False	SRR799796	GR
GSM1111181	GSE45638	False	SRR799797	GR
GSM958752	GSE39241	False	SRR520342	FoxA1
GSM958753	GSE39241	False	SRR520343	FoxA1
GSM958754	GSE39241	False	SRR520344	FoxA1
GSM958755	GSE39241	False	SRR520345	FoxA1
GSM958756	GSE39241	False	SRR520346	FoxA1
GSM958757	GSE39241	False	SRR520347	FoxA1
GSM958758	GSE39241	False	SRR520348	FoxA1
GSM958759	GSE39241	False	SRR520349	FoxA1
GSM896741	GSE36546	False	SRR445955,SRR445956	CtBP
GSM896743	GSE36546	False	SRR445957	CtBP
GSM1099029	GSE45201	False	SRR776488	sc-764
GSM1099030	GSE45201	False	SRR776489	sc-764
GSM1099031	GSE45201	False	SRR776490	sc-764
GSM1099032	GSE45201	False	SRR776491	sc-764
GSM1099033	GSE45201	False	SRR776492	sc-764
GSM1099034	GSE45201	False	SRR776493	sc-764
GSM898060	GSE43350	False	SRR446872	BCL6
GSM898061	GSE43350	False	SRR446873	BCL6
GSM898062	GSE43350	False	SRR446874	BCL6
GSM898063	GSE43350	False	SRR446875	BCL6
GSM1059385	GSE35954	False	SRR863216	Anti-Histone
GSM1059386	GSE35954	False	SRR863217	Anti-Histone
GSM1059387	GSE35954	False	SRR863218	Anti-Histone
GSM1059388	GSE35954	False	SRR863219	Anti-Histone
GSM1059389	GSE35954	False	SRR863220	Anti-Histone
GSM1059391	GSE35954	False	SRR643606	Anti-Histone
GSM1059392	GSE35954	False	SRR643607	Anti-Histone
GSM1006706	GSE41006	False	SRR574833	V5-Agarose
GSM1006707	GSE41006	False	SRR574834	V5-Agarose
GSM1006708	GSE41006	False	SRR574835	V5-Agarose
GSM1032075	GSE42075	False	SRR611481	Runx1
GSM1032076	GSE42075	True	SRR611482	Runx1
GSM1074457	GSE43921	False	SRR653976,SRR653975	anti-H3K4me3
GSM1074458	GSE43921	False	SRR653978,SRR653977	anti-H3K4me3
GSM1074459	GSE43921	False	SRR653980,SRR653979	anti-H3K4me3
GSM1074460	GSE43921	False	SRR653981,SRR653982	anti-H3K4me3
GSM1067261	GSE43626	False	nan	Total
GSM1067262	GSE43626	False	nan	Total
GSM1067263	GSE43626	False	nan	Total
GSM1067264	GSE43626	False	nan	Total
GSM1067265	GSE43626	False	nan	Total
GSM1067266	GSE43626	False	nan	Total
GSM1067267	GSE43626	False	nan	Total
GSM1067268	GSE43626	False	nan	Total
GSM1067269	GSE43626	False	nan	Total
GSM1067270	GSE43626	False	nan	Total
GSM1067271	GSE43626	False	nan	Total
GSM1067272	GSE43626	False	nan	Total
GSM1067273	GSE43626	False	SRR650701	Total
GSM1067274	GSE43626	False	SRR650702	Total
GSM1067275	GSE43626	False	SRR650703	Total
GSM1067276	GSE43626	False	SRR650704	Total
GSM1067277	GSE43626	False	nan	Total
GSM1067278	GSE43626	False	SRR650705	Total
GSM1067279	GSE43626	False	SRR650706	Total
GSM1067280	GSE43626	False	SRR650707	Total
GSM1067273	GSE43625	False	SRR650701	Total
GSM1067274	GSE43625	False	SRR650702	Total
GSM1067275	GSE43625	False	SRR650703	Total
GSM1067276	GSE43625	False	SRR650704	Total
GSM1067277	GSE43625	False	nan	Total
GSM1067278	GSE43625	False	SRR650705	Total
GSM1067279	GSE43625	False	SRR650706	Total
GSM1067280	GSE43625	False	SRR650707	Total
GSM1019122	GSE41561	False	SRR587411	E2F4;
GSM1019123	GSE41561	False	SRR587412	E2F4;
GSM1019124	GSE41561	False	SRR587413	E2F4;
GSM1019125	GSE41561	False	SRR587414	E2F4;
GSM1019126	GSE41561	False	SRR587415	E2F4;
GSM1019127	GSE41561	False	SRR587416	E2F4;
GSM1019128	GSE41561	False	SRR587417	E2F4;
GSM1019129	GSE41561	False	SRR587418	E2F4;
GSM1019130	GSE41561	False	SRR587419	E2F4;
GSM1019131	GSE41561	False	SRR587420	E2F4;
GSM1019132	GSE41561	False	SRR587421	E2F4;
GSM1019133	GSE41561	False	SRR587422	E2F4;
GSM1019134	GSE41561	False	SRR587423	E2F4;
GSM1019135	GSE41561	False	SRR587424	E2F4;
GSM1019136	GSE41561	False	SRR587425	E2F4;
GSM1019137	GSE41561	False	SRR587426	E2F4;
GSM1045363	GSE42575	False	SRR621138,SRR621139	RUNX1
GSM1045364	GSE42575	False	SRR621140	RUNX1
GSM1058989	GSE43227	False	SRR643232,SRR643233,SRR643234	anti-Myc
GSM1058990	GSE43227	False	SRR643236,SRR643235	anti-Myc
GSM1038270	GSE42355	False	SRR617752	Brd4
GSM1038271	GSE42355	False	SRR617753	Brd4
GSM1038272	GSE42355	False	SRR617754	Brd4
GSM1038273	GSE42355	False	SRR617755	Brd4
GSM1038274	GSE42355	False	SRR617756	Brd4
GSM1038275	GSE42355	False	SRR617757	Brd4
GSM1038276	GSE42355	False	SRR617758	Brd4
GSM1038277	GSE42355	False	SRR617759	Brd4
GSM1038278	GSE42355	False	SRR617760	Brd4
GSM1038284	GSE42355	False	SRR747901	Brd4
GSM1085732	GSE42355	False	SRR748839	Brd4
GSM1085733	GSE42355	False	SRR748840	Brd4
GSM1085735	GSE42355	False	SRR748842	Brd4
GSM945520	GSE38555	False	SRR504729	H3K27Ac
GSM945521	GSE38555	False	SRR504730	H3K27Ac
GSM809015	GSE32644	False	SRR351349	H3K27ac
GSM809016	GSE32644	False	SRR351350	H3K27ac
GSM809017	GSE32644	False	SRR351351	H3K27ac
GSM850304	GSE34500	False	SRR390742	PolII
GSM850305	GSE34500	False	SRR390743	PolII
GSM850306	GSE34500	False	SRR390744	PolII
GSM850307	GSE34500	False	SRR390745	PolII
GSM1048850	GSE42728	False	SRR628591	p53
GSM1048851	GSE42728	False	SRR628592	p53
GSM1048852	GSE42728	False	SRR628593	p53
GSM1048853	GSE42728	False	SRR628594	p53
GSM1017847	GSE41466	False	SRR585553	anti-PR
GSM1017848	GSE41466	False	SRR585554	anti-PR
GSM1017849	GSE41466	False	SRR585555	anti-PR
GSM1017850	GSE41466	False	SRR585556	anti-PR
GSM1017851	GSE41466	False	SRR585557	anti-PR
GSM1155982	GSE41466	False	SRR891281	anti-PR
GSM1155983	GSE41466	False	SRR891282	anti-PR
GSM1155984	GSE41466	False	SRR891283	anti-PR
GSM1033752	GSE42161	False	SRR612150	Brd4
GSM1033753	GSE42161	False	SRR612151	Brd4
GSM1033754	GSE42161	False	SRR612152	Brd4
GSM1033755	GSE42161	False	SRR612153	Brd4
GSM1033756	GSE42161	False	SRR612154	Brd4
GSM1033757	GSE42161	False	SRR612155	Brd4
GSM1033758	GSE42161	False	SRR612156	Brd4
GSM1033759	GSE42161	False	SRR612157	Brd4
GSM1033760	GSE42161	False	SRR612158	Brd4
GSM1033761	GSE42161	False	SRR612159	Brd4
GSM1033762	GSE42161	False	SRR612160	Brd4
GSM1033763	GSE42161	False	SRR612161	Brd4
GSM1033764	GSE42161	False	SRR612162	Brd4
GSM947527	GSE38684	False	SRR513122	CTCF
GSM947528	GSE38684	False	SRR513123	CTCF
GSM947525	GSE38683	False	SRR513117,SRR513116,SRR513115	H3K27me3
GSM947526	GSE38683	False	SRR513121,SRR513119,SRR513118,SRR513120	H3K27me3
GSM947523	GSE38682	False	SRR513113	H3K4me3
GSM947524	GSE38682	False	SRR513114	H3K4me3
GSM941542	GSE38403	False	SRR503395	H3K79me2
GSM941543	GSE38403	False	SRR503396	H3K79me2
